name,alias,id,review_count,rating,url,location,coordinates
Forno Rosso,forno-rosso-brooklyn,ZTsN8TdMXl8SW_AKd_ablw,681,4.0,https://www.yelp.com/biz/forno-rosso-brooklyn?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11201'}","{'latitude': 40.694467, 'longitude': -73.98293}"
Two 8 Two Bar & Burger,two-8-two-bar-and-burger-brooklyn,xiEBdZ8z5KY21Vw2pY2fJQ,662,4.0,https://www.yelp.com/biz/two-8-two-bar-and-burger-brooklyn?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11201'}","{'latitude': 40.688536, 'longitude': -73.989728}"
The River Café,the-river-café-brooklyn-3,4XX-zF8h5Lvrr22_tqU6-Q,1132,4.0,https://www.yelp.com/biz/the-river-caf%C3%A9-brooklyn-3?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11201'}","{'latitude': 40.70318, 'longitude': -73.9946499}"
Colonie,colonie-brooklyn,wouDDTacUIBaRp8YGCFTsA,580,4.0,https://www.yelp.com/biz/colonie-brooklyn?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11201'}","{'latitude': 40.6909, 'longitude': -73.9958}"
Chez Moi,chez-moi-brooklyn,EF4M55USa1ZNy1rP5Kuk2w,380,4.0,https://www.yelp.com/biz/chez-moi-brooklyn?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11201'}","{'latitude': 40.6907305802403, 'longitude': -73.99551244328}"
Henry's End,henrys-end-brooklyn-4,xhuDOqY9G5mPuSqBnMCaYw,355,4.0,https://www.yelp.com/biz/henrys-end-brooklyn-4?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11201'}","{'latitude': 40.69869, 'longitude': -73.99257}"
The Dead Rabbit,the-dead-rabbit-new-york,RemvTpxalDjSew5HwmNzUQ,1569,4.0,https://www.yelp.com/biz/the-dead-rabbit-new-york?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'New York', 'postal_code': '10004'}","{'latitude': 40.70329, 'longitude': -74.01102}"
Circa Brewing,circa-brewing-brooklyn-3,ACduxcM6wdaJPVHKy9GHbQ,321,4.0,https://www.yelp.com/biz/circa-brewing-brooklyn-3?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11201'}","{'latitude': 40.69165, 'longitude': -73.98603}"
Alamo Drafthouse Cinema Downtown Brooklyn,alamo-drafthouse-cinema-downtown-brooklyn-brooklyn,nfaS-7o4ZrVdsdqhZHnksQ,687,3.5,https://www.yelp.com/biz/alamo-drafthouse-cinema-downtown-brooklyn-brooklyn?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11201'}","{'latitude': 40.6907477441643, 'longitude': -73.9832732500862}"
Clover Club,clover-club-brooklyn,4MqJOLaeqCgBFQmMFPfe3g,775,4.0,https://www.yelp.com/biz/clover-club-brooklyn?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11201'}","{'latitude': 40.6846046447754, 'longitude': -73.9921875}"
