name,alias,id,review_count,rating,url,location,coordinates
Otis,otis-brooklyn-2,RfxOtJ4SQmEeVX_XjFLWUQ,323,5.0,https://www.yelp.com/biz/otis-brooklyn-2?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11206'}","{'latitude': 40.706011, 'longitude': -73.932598}"
Modern Love Brooklyn,modern-love-brooklyn-brooklyn-2,BYnd0Kbkrjhz0CGKMF1lqg,520,4.5,https://www.yelp.com/biz/modern-love-brooklyn-brooklyn-2?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11211'}","{'latitude': 40.70983, 'longitude': -73.95109}"
Barcade,barcade-brooklyn,UPOtComj8_OlNLSmd3zh1w,1049,4.0,https://www.yelp.com/biz/barcade-brooklyn?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11211'}","{'latitude': 40.71204, 'longitude': -73.95113}"
Fette Sau,fette-sau-brooklyn,mlGfXoxc8cEss8Yms6VrXg,2259,4.0,https://www.yelp.com/biz/fette-sau-brooklyn?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11211'}","{'latitude': 40.714066, 'longitude': -73.956327}"
Featherweight,featherweight-brooklyn,MVyhLMe2xgM2ndcwIkyQkw,135,4.5,https://www.yelp.com/biz/featherweight-brooklyn?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11206'}","{'latitude': 40.7063167, 'longitude': -73.9432119}"
Sweet Science,sweet-science-brooklyn,JXsHJfBAKZT0fG8XkA9Kzw,578,3.5,https://www.yelp.com/biz/sweet-science-brooklyn?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11206'}","{'latitude': 40.7063841819763, 'longitude': -73.9431119710207}"
191 Knickerbocker,191-knickerbocker-brooklyn-3,sbbrNeGvSAUdrhcIm2MTsg,148,5.0,https://www.yelp.com/biz/191-knickerbocker-brooklyn-3?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11237'}","{'latitude': 40.70392, 'longitude': -73.92683}"
Forrest Point,forrest-point-brooklyn,zHqDuMznom7CLp2lqV8q0g,364,4.0,https://www.yelp.com/biz/forrest-point-brooklyn?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11206'}","{'latitude': 40.70319, 'longitude': -73.93229}"
Ammazzacaffè,ammazzacaffè-brooklyn,eMSTTuOUlKEnSOr8lPp3Xg,181,4.5,https://www.yelp.com/biz/ammazzacaff%C3%A8-brooklyn?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11211'}","{'latitude': 40.7113172, 'longitude': -73.9446243}"
Harefield Road,harefield-road-brooklyn,XVbFdJaSEECQdU0nDyUOug,454,4.0,https://www.yelp.com/biz/harefield-road-brooklyn?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11211'}","{'latitude': 40.714756, 'longitude': -73.943436}"
Mesa Coyoacan,mesa-coyoacan-brooklyn,mmAlHhnTDXIohPC3wfl0hQ,767,4.0,https://www.yelp.com/biz/mesa-coyoacan-brooklyn?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11211'}","{'latitude': 40.715528, 'longitude': -73.944273}"
Alligator Lounge,alligator-lounge-brooklyn,wpXbDM43Jb7NvPZeW9v9Sg,493,4.0,https://www.yelp.com/biz/alligator-lounge-brooklyn?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11211'}","{'latitude': 40.7139768734763, 'longitude': -73.9488170339393}"
St. Anselm,st-anselm-brooklyn,hiTfA7vnxDSLv77nl6UQXQ,837,4.0,https://www.yelp.com/biz/st-anselm-brooklyn?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11211'}","{'latitude': 40.7143299, 'longitude': -73.95604}"
Sea,sea-brooklyn-2,QVWmn5jmy_TPmg0G71Dk5g,3125,3.5,https://www.yelp.com/biz/sea-brooklyn-2?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11211'}","{'latitude': 40.71807, 'longitude': -73.960044}"
Radegast Hall and Biergarten,radegast-hall-and-biergarten-brooklyn,TOaQzGPAIQWQUIXi4CPnbA,1326,4.0,https://www.yelp.com/biz/radegast-hall-and-biergarten-brooklyn?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11249'}","{'latitude': 40.716641, 'longitude': -73.961498}"
