name,alias,id,review_count,rating,url,location,coordinates
Barboncino Pizza & Bar,barboncino-pizza-and-bar-brooklyn-2,xRiLLXjeM2wOvVTYJH2__A,973,4.0,https://www.yelp.com/biz/barboncino-pizza-and-bar-brooklyn-2?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11238'}","{'latitude': 40.67206, 'longitude': -73.95717}"
Chavela's,chavelas-brooklyn-2,mhrLDFTxUzW2koRAzjlt5g,1086,4.0,https://www.yelp.com/biz/chavelas-brooklyn-2?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11238'}","{'latitude': 40.673484, 'longitude': -73.957267}"
Miriam,miriam-brooklyn-2,lnTPfdaqDqWjywWewsE2Lw,1019,4.0,https://www.yelp.com/biz/miriam-brooklyn-2?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11217'}","{'latitude': 40.6801719843659, 'longitude': -73.9777555239717}"
Sweet Chick,sweet-chick-brooklyn-5,iZeAlmKKvxnPu5oUKN-B3Q,656,4.0,https://www.yelp.com/biz/sweet-chick-brooklyn-5?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11217'}","{'latitude': 40.67763, 'longitude': -73.97255}"
Catfish,catfish-brooklyn-2,UinIRaZuSSYlLrOrhy2V0Q,710,4.0,https://www.yelp.com/biz/catfish-brooklyn-2?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11216'}","{'latitude': 40.674106, 'longitude': -73.953529}"
BierWax,bierwax-brooklyn-3,NpK70BQzYRGO3h340YvRuA,100,5.0,https://www.yelp.com/biz/bierwax-brooklyn-3?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11238'}","{'latitude': 40.6800201748959, 'longitude': -73.9682761207223}"
Sunshine,sunshine-brooklyn-3,S1dsXbNk1NRy71eIhm1TmA,347,4.0,https://www.yelp.com/biz/sunshine-brooklyn-3?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11238'}","{'latitude': 40.6746035, 'longitude': -73.9631644}"
Blueprint,blueprint-brooklyn-2,XLT7aNLJEhIdoieNjPw8Gg,331,4.5,https://www.yelp.com/biz/blueprint-brooklyn-2?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11217'}","{'latitude': 40.6769, 'longitude': -73.980411}"
Weather Up,weather-up-brooklyn,svYBY_pf7p2VezMyWZtKAg,293,4.0,https://www.yelp.com/biz/weather-up-brooklyn?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11238'}","{'latitude': 40.679866, 'longitude': -73.967758}"
Gold Star Beer Counter,gold-star-beer-counter-prospect-heights,tXtEDmMmEd60A9DQOqvY4A,78,4.5,https://www.yelp.com/biz/gold-star-beer-counter-prospect-heights?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Prospect Heights', 'postal_code': '11238'}","{'latitude': 40.6752104084685, 'longitude': -73.9667623490095}"
Cafe Rue Dix,cafe-rue-dix-brooklyn,_sipbeIM-EtR4cIzleEUhg,367,4.0,https://www.yelp.com/biz/cafe-rue-dix-brooklyn?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11216'}","{'latitude': 40.6740232907878, 'longitude': -73.9538387930572}"
Bricolage,bricolage-brooklyn,KJFosOrLotvQo_rntg0sjA,504,4.0,https://www.yelp.com/biz/bricolage-brooklyn?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11217'}","{'latitude': 40.67792, 'longitude': -73.97975}"
Covenhoven,covenhoven-brooklyn,lMy1BYJ5HX8TccXTBwdRNg,130,4.5,https://www.yelp.com/biz/covenhoven-brooklyn?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11238'}","{'latitude': 40.675246, 'longitude': -73.960244}"
Speedy Romeo,speedy-romeo-brooklyn,zHtCLIChaKxqFXfMZQHkMQ,593,4.0,https://www.yelp.com/biz/speedy-romeo-brooklyn?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11238'}","{'latitude': 40.6875154792236, 'longitude': -73.959874469611}"
Kick Axe Throwing,kick-axe-throwing-brooklyn-2,X0DNGKUQPjf0AfaXfXU2Qg,403,4.5,https://www.yelp.com/biz/kick-axe-throwing-brooklyn-2?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11217'}","{'latitude': 40.6790268, 'longitude': -73.983077}"
Morgan's Barbecue,morgans-barbecue-brooklyn-2,fcGhPwDpEzo8sLXquK349w,809,3.5,https://www.yelp.com/biz/morgans-barbecue-brooklyn-2?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11217'}","{'latitude': 40.679879, 'longitude': -73.974093}"
Bearded Lady,bearded-lady-brooklyn,Y8tBHpOHWF4iOk_6m-vW2A,193,4.0,https://www.yelp.com/biz/bearded-lady-brooklyn?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11238'}","{'latitude': 40.6774605398157, 'longitude': -73.963885845718}"
Ode To Babel,ode-to-babel-brooklyn,EWmDUL5baDLMoh6-HaR48w,113,4.5,https://www.yelp.com/biz/ode-to-babel-brooklyn?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11238'}","{'latitude': 40.679182, 'longitude': -73.964517}"
Convivium Osteria,convivium-osteria-brooklyn,Njr_f1J5Pve35OyPdBljVA,483,4.0,https://www.yelp.com/biz/convivium-osteria-brooklyn?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11217'}","{'latitude': 40.68105, 'longitude': -73.97748}"
Mekelburg's,mekelburgs-brooklyn,1Jjg8-vQVRQqqtL4sODi5g,273,4.0,https://www.yelp.com/biz/mekelburgs-brooklyn?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11238'}","{'latitude': 40.687542, 'longitude': -73.962334}"
Chela Modern Mexican,chela-modern-mexican-brooklyn,CfOBb6NU2awo8xclJpKU3g,476,4.5,https://www.yelp.com/biz/chela-modern-mexican-brooklyn?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11215'}","{'latitude': 40.67032, 'longitude': -73.98569}"
Union Hall,union-hall-brooklyn,noujMiOizbAWyDw8LbiM8Q,644,4.0,https://www.yelp.com/biz/union-hall-brooklyn?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11215'}","{'latitude': 40.67612, 'longitude': -73.98005}"
Peaches HotHouse,peaches-hothouse-brooklyn,GA5msU6NO9rQRctPfDJCBg,1203,4.0,https://www.yelp.com/biz/peaches-hothouse-brooklyn?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11216'}","{'latitude': 40.6833699737169, 'longitude': -73.9437798410654}"
Locanda Vini e Olii,locanda-vini-e-olii-brooklyn-4,53ZNJNrT91VgvrI0LFjLNQ,305,4.0,https://www.yelp.com/biz/locanda-vini-e-olii-brooklyn-4?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11238'}","{'latitude': 40.685007, 'longitude': -73.962943}"
Hartley's,hartleys-brooklyn,MTFcOGqRTrz0NoAul5zWRQ,64,5.0,https://www.yelp.com/biz/hartleys-brooklyn?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11238'}","{'latitude': 40.6825984, 'longitude': -73.9613433}"
Muse,muse-brooklyn,SoEQRDUNYDZPVSSIhTOG6A,95,4.0,https://www.yelp.com/biz/muse-brooklyn?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11238'}","{'latitude': 40.67664, 'longitude': -73.963342}"
Super Power,super-power-brooklyn,iBv3jR8lxH2e9dV42Sca0g,148,4.5,https://www.yelp.com/biz/super-power-brooklyn?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11216'}","{'latitude': 40.6739268745309, 'longitude': -73.9503274715026}"
Underhill Brooklyn,underhill-brooklyn-brooklyn-2,pM9_afJOT623MmH_18t6SQ,100,4.5,https://www.yelp.com/biz/underhill-brooklyn-brooklyn-2?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11238'}","{'latitude': 40.67942, 'longitude': -73.96554}"
Drink,drink-brooklyn,mNt7yrHPHfU6_K4AieZ0jA,104,4.5,https://www.yelp.com/biz/drink-brooklyn?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11238'}","{'latitude': 40.67216, 'longitude': -73.95757}"
Fausto,fausto-brooklyn,rtivWWzG0XjUuhSrwusTgQ,165,4.0,https://www.yelp.com/biz/fausto-brooklyn?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11238'}","{'latitude': 40.67597, 'longitude': -73.97181}"
Wolf and Deer,wolf-and-deer-brooklyn,QrDNHQ3oOEc5s-zLzu5fVA,262,4.0,https://www.yelp.com/biz/wolf-and-deer-brooklyn?adjust_creative=bMPz0NoFK6qQZAimQncxVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=bMPz0NoFK6qQZAimQncxVw,"{'city': 'Brooklyn', 'postal_code': '11217'}","{'latitude': 40.68076, 'longitude': -73.977751}"
